panel,min_distinct,min_span,observed_affine_screen,n,median_income,median_span,mean_true_slope,zero_tax_share,share_single,share_similar,mean_error,sd_error,rmse_error,median_iid_se,median_hc3_se,median_max_leverage,share_leverage_gt_09,median_max_loo_change,median_box_radius_100,median_rms_radius_100
random_full,4,0,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,4,1000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,4,5000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,4,10000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,4,20000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,6,0,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,6,1000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,6,5000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,6,10000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,6,20000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
